date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:37	197688/197688	---M-Z	200	added ('OK')	text/html	etag:%2230438-607431016386a-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-explore.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-explore.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:37	222073/222073	---M-Z	200	added ('OK')	text/html	etag:%2236379-60743101628ca-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-auction.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-auction.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:37	238145/238145	---M-Z	200	added ('OK')	text/html	etag:%223a241-607431016386a-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-item-details.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-item-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:38	205658/205658	---M-Z	200	added ('OK')	text/html	etag:%223235a-60743101628ca-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-collections.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-collections.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:38	222613/222613	---M-Z	200	added ('OK')	text/html	etag:%2236595-60743101628ca-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-creators.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-creators.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:38	213899/213899	---M-Z	200	added ('OK')	text/html	etag:%223438b-607431016386a-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-ranking.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-ranking.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:39	197098/197098	---M-Z	200	added ('OK')	text/html	etag:%22301ea-607431016386a-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-wallet.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-wallet.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:39	196584/196584	---M-Z	200	added ('OK')	text/html	etag:%222ffe8-60743101628ca-gzip%22	https://themesbrand.com/velzon/html/default/apps-nft-create.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-nft-create.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:39	234801/234801	---M-Z	200	added ('OK')	text/html	etag:%2239531-607431015ea4a-gzip%22	https://themesbrand.com/velzon/html/default/apps-file-manager.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-file-manager.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:40	217127/217127	---M-Z	200	added ('OK')	text/html	etag:%2235027-60743101657aa-gzip%22	https://themesbrand.com/velzon/html/default/apps-todo.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-todo.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:40	213702/213702	---M-Z	200	added ('OK')	text/html	etag:%22342c6-607431016192a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-statistics.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-statistics.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:40	217296/217296	---M-Z	200	added ('OK')	text/html	etag:%22350d0-607431016192a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-lists.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-lists.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:41	204804/204804	---M-Z	200	added ('OK')	text/html	etag:%2232004-607431016192a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-grid-lists.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-grid-lists.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:41	227855/227855	---M-Z	200	added ('OK')	text/html	etag:%2237a0f-607431016192a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-details.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-details.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:41	200781/200781	---M-Z	200	added ('OK')	text/html	etag:%223104d-607431016098a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-candidate-lists.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-candidate-lists.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:41	200746/200746	---M-Z	200	added ('OK')	text/html	etag:%223102a-607431016098a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-candidate-grid.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-candidate-grid.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:42	216849/216849	---M-Z	200	added ('OK')	text/html	etag:%2234f11-607431016098a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-application.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-application.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:42	201530/201530	---M-Z	200	added ('OK')	text/html	etag:%223133a-607431016192a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-new.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-new.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:42	211406/211406	---M-Z	200	added ('OK')	text/html	etag:%22339ce-607431016098a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-companies-lists.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-companies-lists.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:42	212388/212388	---M-Z	200	added ('OK')	text/html	etag:%2233da4-607431016098a-gzip%22	https://themesbrand.com/velzon/html/default/apps-job-categories.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-job-categories.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:43	206904/206904	---M-Z	200	added ('OK')	text/html	etag:%2232838-6074310158c8a-gzip%22	https://themesbrand.com/velzon/html/default/apps-api-key.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/apps-api-key.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:43	231323/231323	---M-Z	200	added ('OK')	text/html	etag:%223879b-607431022cb2f-gzip%22	https://themesbrand.com/velzon/html/default/layouts-horizontal.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/layouts-horizontal.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:43	246367/246367	---M-Z	200	added ('OK')	text/html	etag:%223c25f-607431022bb8f-gzip%22	https://themesbrand.com/velzon/html/default/layouts-detached.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/layouts-detached.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:44	279247/279247	---M-Z	200	added ('OK')	text/html	etag:%22442cf-607431022cb2f-gzip%22	https://themesbrand.com/velzon/html/default/layouts-two-column.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/layouts-two-column.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:44	285077/285077	---M-Z	200	added ('OK')	text/html	etag:%2245995-607431022cb2f-gzip%22	https://themesbrand.com/velzon/html/default/layouts-vertical-hovered.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/layouts-vertical-hovered.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:44	8168/8168	---M-Z	200	added ('OK')	text/html	etag:%221fe8-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-signin-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-signin-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:44	10837/10837	---M-Z	200	added ('OK')	text/html	etag:%222a55-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-signin-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-signin-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:45	9938/9938	---M-Z	200	added ('OK')	text/html	etag:%2226d2-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-signup-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-signup-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:45	12616/12616	---M-Z	200	added ('OK')	text/html	etag:%223148-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-signup-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-signup-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:45	5971/5971	---M-Z	200	added ('OK')	text/html	etag:%221753-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-reset-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-pass-reset-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:46	8612/8612	---M-Z	200	added ('OK')	text/html	etag:%2221a4-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-reset-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-pass-reset-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:46	8388/8388	---M-Z	200	added ('OK')	text/html	etag:%2220c4-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-change-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-pass-change-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:46	10955/10955	---M-Z	200	added ('OK')	text/html	etag:%222acb-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-change-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-pass-change-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:46	8425/8425	---M-Z	200	added ('OK')	text/html	etag:%2220e9-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-lockscreen-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-lockscreen-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:47	7388/7388	---M-Z	200	added ('OK')	text/html	etag:%221cdc-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-logout-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-logout-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:47	5218/5218	---M-Z	200	added ('OK')	text/html	etag:%221462-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-success-msg-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-success-msg-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:48	7565/7565	---M-Z	200	added ('OK')	text/html	etag:%221d8d-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-success-msg-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-success-msg-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:48	8369/8369	---M-Z	200	added ('OK')	text/html	etag:%2220b1-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-twostep-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-twostep-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:48	11104/11104	---M-Z	200	added ('OK')	text/html	etag:%222b60-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-twostep-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-twostep-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:48	4067/4067	---M-Z	200	added ('OK')	text/html	etag:%22fe3-607431021448e-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-basic.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-404-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:49	2327/2327	---M-Z	200	added ('OK')	text/html	etag:%22917-607431021448e-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-cover.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-404-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:49	3137/3137	---M-Z	200	added ('OK')	text/html	etag:%22c41-607431021448e-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-alt.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-404-alt.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:49	2422/2422	---M-Z	200	added ('OK')	text/html	etag:%22976-607431021448e-gzip%22	https://themesbrand.com/velzon/html/default/auth-500.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-500.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:50	3170/3170	---M-Z	200	added ('OK')	text/html	etag:%22c62-607431021542e-gzip%22	https://themesbrand.com/velzon/html/default/auth-offline.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/auth-offline.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:50	190337/190337	---M-Z	200	added ('OK')	text/html	etag:%222e781-60743102309af-gzip%22	https://themesbrand.com/velzon/html/default/pages-starter.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-starter.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:51	215945/215945	---M-Z	200	added ('OK')	text/html	etag:%2234b89-607431023194f-gzip%22	https://themesbrand.com/velzon/html/default/pages-team.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-team.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:51	222571/222571	---M-Z	200	added ('OK')	text/html	etag:%223656b-607431023194f-gzip%22	https://themesbrand.com/velzon/html/default/pages-timeline.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-timeline.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:51	252788/252788	---M-Z	200	added ('OK')	text/html	etag:%223db74-607431022fa0f-gzip%22	https://themesbrand.com/velzon/html/default/pages-pricing.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-pricing.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:51	226802/226802	---M-Z	200	added ('OK')	text/html	etag:%22375f2-607431022fa0f-gzip%22	https://themesbrand.com/velzon/html/default/pages-gallery.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-gallery.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:52	4310/4310	---M-Z	200	added ('OK')	text/html	etag:%2210d6-607431022fa0f-gzip%22	https://themesbrand.com/velzon/html/default/pages-maintenance.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-maintenance.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:52	5015/5015	---M-Z	200	added ('OK')	text/html	etag:%221397-607431022dacf-gzip%22	https://themesbrand.com/velzon/html/default/pages-coming-soon.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-coming-soon.html	(from https://themesbrand.com/velzon/html/default/index.html)
08:43:53	216675/216675	---M-Z	200	added ('OK')	text/html	etag:%2234e63-60743102309af-gzip%22	https://themesbrand.com/velzon/html/default/pages-sitemap.html	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/pages-sitemap.html	(from https://themesbrand.com/velzon/html/default/index.html)
